FIN.TRANSACTION DATE,FIN.POSTING DATE,FIN.TRANSACTION AMOUNT,MCH.MERCHANT NAME,MCH.CITY NAME,FIN.ORIGINAL CURRENCY AMOUNT,FIN.ORIGINAL ISO CURRENCY CODE SYMBOL,FIN.INET CONVERSION
2017-12-12,2017-12-13,9.9,AMAZON UK MARKETPLACE,800-279-6620,9.9,GBP,1.0
2017-12-12,2017-12-13,20.55,AMAZON UK MARKETPLACE,800-279-6620,20.55,GBP,1.0
2017-12-12,2017-12-13,68.94,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,68.94,GBP,1.0
2017-12-12,2017-12-13,46.26,AMAZON.CO.UK,AMAZON.CO.UK,46.26,GBP,1.0
2017-12-12,2017-12-13,19.06,AMAZON.CO.UK,AMAZON.CO.UK,19.06,GBP,1.0
2017-12-12,2017-12-13,25.25,AMAZON.CO.UK,AMAZON.CO.UK,25.25,GBP,1.0
2017-12-12,2017-12-13,12.35,AMAZON.CO.UK,AMAZON.CO.UK,12.35,GBP,1.0
2017-12-12,2017-12-13,9.94,AMAZON.CO.UK,AMAZON.CO.UK,9.94,GBP,1.0
2017-12-12,2017-12-13,35.92,AMAZON UK MARKETPLACE,800-279-6620,35.92,GBP,1.0
2017-12-12,2017-12-13,15.44,AMAZON UK MARKETPLACE,800-279-6620,15.44,GBP,1.0
2017-12-17,2017-12-19,22.98,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,22.98,GBP,1.0
2017-12-17,2017-12-19,71.81,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,71.81,GBP,1.0
2017-12-18,2017-12-19,46.53,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,46.53,GBP,1.0
2017-12-18,2017-12-19,24.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,24.99,GBP,1.0
2017-12-18,2017-12-19,8.5,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,8.5,GBP,1.0
2017-12-18,2017-12-20,106.51,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,106.51,GBP,1.0
2017-12-18,2017-12-20,16.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,16.99,GBP,1.0
2017-01-12,2017-04-12,3.35,COSTA COFFEE,LONDON,3.35,GBP,1.0
2017-03-12,2017-04-12,6.6,COSTA COFFEE-BARNET,BARNET,6.6,GBP,1.0
2017-06-12,2017-07-12,3.45,DELI AT NUMBER 4,LONDON,3.45,GBP,1.0
2017-07-12,2017-08-12,22.0,A&Y LOCKSMITHS,BOREHAMWOOD W,22.0,GBP,1.0
2017-10-12,2017-11-12,10.0,TSGN,ELSTREE,10.0,GBP,1.0
2017-11-12,2017-12-12,37.5,BLAKES DRY CLEANER LTD,LONDON N12,37.5,GBP,1.0
2017-11-12,2017-12-12,26.73,WAITROSE 670,MILL HILL,26.73,GBP,1.0
2017-12-12,2017-12-13,24.0,KING DRY CLEANERS,LONDON,24.0,GBP,1.0
2017-12-13,2017-12-14,3.27,MCDONALDS,BARNET,3.27,GBP,1.0
2017-12-14,2017-12-15,14.0,ELSTREE CAR VALETI,BOREHAMWOOD,14.0,GBP,1.0
2017-12-18,2017-12-19,3.35,P2M COFFEE LTD,LONDON,3.35,GBP,1.0
2017-12-18,2017-12-19,5.75,ARTSDEPOT,LONDON  N12,5.75,GBP,1.0
2017-12-19,2017-12-20,2.8,LB CAMDEN PARKING,CAMDEN,2.8,GBP,1.0
2017-12-20,2017-12-21,1.55,DELI AT NUMBER 4,LONDON,1.55,GBP,1.0
2017-12-18,2017-12-19,88.0,NCS CIMA VUE EXAM,800-511-3478,88.0,GBP,1.0
2017-12-18,2017-12-19,110.0,WWW.CIMAGLOBAL.COM,020 8849 2251,110.0,GBP,1.0
2017-12-12,2017-12-28,138.0,LON STCK EXC/NET,LONDON EC2N,138.0,GBP,1.0
2017-12-28,2017-12-29,0.99,AMAZON DIGITAL DWNLDS,866-321-8851,0.99,GBP,1.0
2017-02-12,2017-04-12,8.49,CO-OP GROUP FOOD,104320,8.49,GBP,1.0
2017-04-12,2017-05-12,16.0,SAINSBURYS LOC4952,LONDON,16.0,GBP,1.0
2017-11-12,2017-12-12,21.0,IKEA LIMITED,EDMONTON,21.0,GBP,1.0
2017-11-12,2017-12-12,95.05,IKEA LIMITED,EDMONTON,95.05,GBP,1.0
2017-12-12,2017-12-13,8.99,SAINSBURYS 0460,WHITECHAPEL,8.99,GBP,1.0
2017-12-19,2017-12-20,7.0,POUNDLAND LTD 1267,NORTH FINCHLE,7.0,GBP,1.0
2017-12-19,2017-12-20,23.5,SAINSBURYS 0513,NTH FINCHLEY,23.5,GBP,1.0
2017-01-12,2017-04-12,3.8,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,3.8,GBP,1.0
2017-05-12,2017-06-12,61.18,TESCO STORE 2122,BRENT PARK,61.18,GBP,1.0
2017-07-12,2017-08-12,0.5,L B BARNET PARKING,LONDON,0.5,GBP,1.0
2017-12-12,2017-12-13,50.09,TESCO STORE 2122,BRENT PARK,50.09,GBP,1.0
2017-12-13,2017-12-14,1.5,L B BARNET PARKING,LONDON,1.5,GBP,1.0
2017-12-14,2017-12-15,1.3,L B BARNET PARKING,LONDON,1.3,GBP,1.0
2017-12-14,2017-12-15,1.3,L B BARNET PARKING,LONDON,1.3,GBP,1.0
2017-12-15,2017-12-18,-1.3,L B BARNET PARKING,LONDON,-1.3,GBP,1.0
2017-12-18,2017-12-19,0.65,L B BARNET PARKING,LONDON,0.65,GBP,1.0
2017-12-18,2017-12-19,27.78,AMAZON EU,AMAZON.CO.UK,27.78,GBP,1.0
2017-12-19,2017-12-20,1.5,L B BARNET PARKING,LONDON,1.5,GBP,1.0
2017-12-20,2017-12-21,1.5,L B BARNET PARKING,LONDON,1.5,GBP,1.0
2017-07-12,2017-08-12,167.44,ARGOS RETAIL GROUP,INTERNET,167.44,GBP,1.0
2017-12-13,2017-12-14,133.36,LBBARNET PAYENET,LONDON,133.36,GBP,1.0
2017-12-18,2017-12-19,13.8,TL&GN RAILWAY WEB,LONDON,13.8,GBP,1.0
2017-12-19,2017-12-20,49.99,KWIK FILM,LONDON,49.99,GBP,1.0
2017-12-12,2017-12-14,89.99,WWW.ARGOS.CO.UK,INTERNET,89.99,GBP,1.0
2017-06-12,2017-07-12,23.47,ARGOS RETAIL GROUP,INTERNET,23.47,GBP,1.0
2017-07-12,2017-08-12,30.1,ASDA STORES 5866,LONDON,30.1,GBP,1.0
2017-12-18,2017-12-19,157.76,TESCO STORES 6440,LONDON EN8,157.76,GBP,1.0
2017-12-21,2017-12-22,26.41,WWW.PETSATHOME.COM,WILMSLOW,26.41,GBP,1.0
2017-12-21,2017-12-22,148.87,CASTLE WATER,BLAIRGOWRIE,148.87,GBP,1.0
2017-12-18,2017-12-19,91.32,VALUE PRODUCTS LTD,POOLE,91.32,GBP,1.0
2017-12-12,2017-12-13,18.1,POUNDLAND LTD 1267,NORTH FINCHLE,18.1,GBP,1.0
2017-12-12,2017-12-13,32.0,WILLIAM CHANNON,LONDON,32.0,GBP,1.0
2017-07-12,2017-08-12,23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,23.4,GBP,1.0
2017-07-12,2017-08-12,11.0,L B CAMDEN INT,LONDON,11.0,GBP,1.0
2017-12-12,2017-12-14,10.0,WWW.BRENTGOV.UK,INTERNET,10.0,GBP,1.0
2018-02-01,2018-03-01,45.0,LBBARNET PAYENET,LONDON,45.0,GBP,1.0
2018-02-01,2018-03-01,15.97,HOMEBASE LTD 024,LONDON  N11,15.97,GBP,1.0
2017-01-12,2017-04-12,22.76,BARNET LOCK CENTRE LTD,BARNET,22.76,GBP,1.0
2017-03-12,2017-04-12,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2017-10-12,2017-11-12,14.99,AMAZON UK MARKETPLACE,800-279-6620,14.99,GBP,1.0
2017-12-14,2017-12-15,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-12-21,2017-12-22,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-05-12,2017-06-12,4.99,RYMAN 1133,LONDON,4.99,GBP,1.0
2017-07-12,2017-08-12,-4.99,RYMAN 1133,LONDON,-4.99,GBP,1.0
2017-12-18,2017-12-19,2.19,CO-OP GROUP FOOD,104162,2.19,GBP,1.0
2017-12-20,2017-12-21,15.05,POST OFFICE COUNTER,LONDON,15.05,GBP,1.0
2017-12-13,2017-12-14,55.97,ARGOS RETAIL GROUP,INTERNET,55.97,GBP,1.0
2017-12-27,2017-12-28,172.8,EARLY YEARS DIRECT LIM,NR STROUD,172.8,GBP,1.0
2018-02-01,2018-03-01,89.96,FINDEL EDUCATION,HYDE,89.96,GBP,1.0
2018-02-01,2018-03-01,26.23,BAKER ROSS LTD,LONDON,26.23,GBP,1.0
2017-09-12,2017-11-12,57.98,AMAZON EU,AMAZON.CO.UK,57.98,GBP,1.0
2017-09-12,2017-11-12,57.99,AMAZON EU,AMAZON.CO.UK,57.99,GBP,1.0
2017-12-17,2017-12-18,12.87,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,12.87,GBP,1.0
2017-12-17,2017-12-18,19.96,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,19.96,GBP,1.0
2017-12-22,2017-12-26,27.79,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,27.79,GBP,1.0
2017-12-23,2017-12-28,17.0,CREATESEND/COM,SYDNEY,17.0,GBP,1.0
2017-06-12,2017-07-12,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2017-12-29,2018-01-01,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-04-12,2017-04-12,28.99,AMAZON UK MARKETPLACE,800-279-6620,28.99,GBP,1.0
2017-04-12,2017-04-12,23.97,AMAZON UK MARKETPLACE,800-279-6620,23.97,GBP,1.0
2017-04-12,2017-04-12,19.17,AMAZON UK MARKETPLACE,800-279-6620,19.17,GBP,1.0
2017-05-12,2017-06-12,5.99,AMAZON UK MARKETPLACE,800-279-6620,5.99,GBP,1.0
2017-07-12,2017-08-12,43.64,AMAZON UK MARKETPLACE,800-279-6620,43.64,GBP,1.0
2017-07-12,2017-08-12,2.99,AMAZON UK MARKETPLACE,800-279-6620,2.99,GBP,1.0
2017-07-12,2017-08-12,9.99,AMAZON UK MARKETPLACE,800-279-6620,9.99,GBP,1.0
2017-07-12,2017-08-12,90.7,AMAZON UK MARKETPLACE,800-279-6620,90.7,GBP,1.0
2017-07-12,2017-08-12,5.98,AMAZON UK MARKETPLACE,800-279-6620,5.98,GBP,1.0
2017-08-12,2017-08-12,8.97,AMAZON UK MARKETPLACE,800-279-6620,8.97,GBP,1.0
2017-08-12,2017-08-12,30.24,AMAZON UK MARKETPLACE,800-279-6620,30.24,GBP,1.0
2017-09-12,2017-11-12,34.95,AMAZON.CO.UK,AMAZON.CO.UK,34.95,GBP,1.0
2017-12-12,2017-12-14,16.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,16.99,GBP,1.0
2017-02-12,2017-04-12,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-08-12,2017-11-12,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2017-12-13,2017-12-14,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-12-23,2017-12-26,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-12-31,2018-02-01,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-03-12,2017-04-12,6.55,TESCO STORE 2296,COLNEY HATCH,6.55,GBP,1.0
2017-07-12,2017-08-12,27.2,STAGECOACH SERVICE,STOCKPORT,27.2,GBP,1.0
2017-07-12,2017-08-12,2.79,SAVERS HEALTH & BEAUTY,GREATER LONDO,2.79,GBP,1.0
2017-07-12,2017-08-12,8.88,CO-OP GROUP FOOD,104320,8.88,GBP,1.0
2017-07-12,2017-08-12,2.06,MORRISONS STORES,LONDON  313,2.06,GBP,1.0
2017-07-12,2017-08-12,2.97,MORRISONS STORES,LONDON  313,2.97,GBP,1.0
2017-07-12,2017-08-12,12.05,POUNDLAND LTD 1178,WOOD GREEN,12.05,GBP,1.0
2017-08-12,2017-11-12,28.03,ARGOS LTD,NORTH FINCHLE,28.03,GBP,1.0
2017-08-12,2017-11-12,6.14,TESCO STORES 2296,COLNEY HATCH,6.14,GBP,1.0
2017-08-12,2017-11-12,0.65,L B BARNET PARKING,LONDON,0.65,GBP,1.0
2017-12-12,2017-12-13,0.3,TESCO STORES 2296,COLNEY HATCH,0.3,GBP,1.0
2017-12-13,2017-12-14,18.85,TESCO STORE 2296,COLNEY HATCH,18.85,GBP,1.0
2017-12-19,2017-12-20,23.27,TESCO STORE 2296,COLNEY HATCH,23.27,GBP,1.0
2017-12-19,2017-12-20,2.0,TESCO STORE 2296,COLNEY HATCH,2.0,GBP,1.0
2017-12-19,2017-12-20,1.0,TESCO STORE 2296,COLNEY HATCH,1.0,GBP,1.0
2017-12-19,2017-12-20,36.62,SAVERS HEALTH & BEAUTY,GREATER LONDO,36.62,GBP,1.0
2017-12-20,2017-12-21,2.0,TESCO STORES 2296,COLNEY HATCH,2.0,GBP,1.0
2017-12-21,2017-12-22,39.99,ROBERT DYAS HOLDNG LTD,01372361444,39.99,GBP,1.0
2017-12-21,2017-12-22,45.0,PANDORA BRENT CROS,HENDON,45.0,GBP,1.0
2017-12-21,2017-12-22,0.65,L B BARNET PARKING,LONDON,0.65,GBP,1.0
2017-12-23,2017-12-26,31.5,STAGECOACH SERVICE,STOCKPORT,31.5,GBP,1.0
2017-12-28,2017-12-29,59.8,AMFBOWLING.CO.UK,01442 840200,59.8,GBP,1.0
2017-12-28,2017-12-29,14.95,AMF BOWLING,LONDON  N12,14.95,GBP,1.0
2017-12-28,2017-12-29,17.19,MCDONALDS,LONDON  N12,17.19,GBP,1.0
2017-12-30,2018-01-01,5.8,TESCO STORE 2296,COLNEY HATCH,5.8,GBP,1.0
2017-12-30,2018-01-01,99.17,TESCO STORE 2296,COLNEY HATCH,99.17,GBP,1.0
2017-06-12,2017-07-12,19.1,AMAZON EU,AMAZON.CO.UK,19.1,GBP,1.0
2017-07-12,2017-08-12,19.04,AMAZON EU,AMAZON.CO.UK,19.04,GBP,1.0
2017-12-15,2017-12-18,3.01,AMAZON UK MARKETPLACE,800-279-6620,3.01,GBP,1.0
2017-12-21,2017-12-26,26.1,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,26.1,GBP,1.0
2017-12-28,2017-12-29,39.98,AMAZON UK MARKETPLACE,800-279-6620,39.98,GBP,1.0
2017-12-29,2018-01-01,12.95,AMAZON UK MARKETPLACE,800-279-6620,12.95,GBP,1.0
2017-01-12,2017-04-12,2.9,AMAZON UK MARKETPLACE,800-279-6620,2.9,GBP,1.0
2017-06-12,2017-07-12,9.38,AMAZON UK MARKETPLACE,800-279-6620,9.38,GBP,1.0
2017-06-12,2017-07-12,7.14,AMAZON UK MARKETPLACE,800-279-6620,7.14,GBP,1.0
2017-06-12,2017-07-12,30.98,AMAZON UK MARKETPLACE,800-279-6620,30.98,GBP,1.0
2017-06-12,2017-07-12,70.37,AMAZON UK MARKETPLACE,800-279-6620,70.37,GBP,1.0
2017-07-12,2017-08-12,23.51,AMAZON UK MARKETPLACE,800-279-6620,23.51,GBP,1.0
2017-07-12,2017-08-12,32.84,AMAZON UK MARKETPLACE,800-279-6620,32.84,GBP,1.0
2017-08-12,2017-11-12,8.72,AMAZON UK MARKETPLACE,800-279-6620,8.72,GBP,1.0
2017-08-12,2017-11-12,23.96,AMAZON UK MARKETPLACE,800-279-6620,23.96,GBP,1.0
2017-08-12,2017-11-12,32.77,AMAZON UK MARKETPLACE,800-279-6620,32.77,GBP,1.0
2017-09-12,2017-11-12,6.37,AMAZON UK MARKETPLACE,800-279-6620,6.37,GBP,1.0
2017-09-12,2017-11-12,10.55,AMAZON UK MARKETPLACE,800-279-6620,10.55,GBP,1.0
2017-10-12,2017-11-12,15.85,AMAZON UK MARKETPLACE,800-279-6620,15.85,GBP,1.0
2017-11-12,2017-12-12,14.97,AMAZON UK MARKETPLACE,800-279-6620,14.97,GBP,1.0
2017-11-12,2017-12-12,36.05,AMAZON UK MARKETPLACE,800-279-6620,36.05,GBP,1.0
2017-12-12,2017-12-13,7.99,AMAZON PRIME,AMZN.CO.UK/PM,7.99,GBP,1.0
2017-12-12,2017-12-13,125.49,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,125.49,GBP,1.0
2017-04-12,2017-05-12,868.8,PAYPAL  ESL FOLDERS,35314369001,868.8,GBP,1.0
2017-12-14,2017-12-15,300.0,ELLE MEDIA GROUP LIMIT,BASILDON,300.0,GBP,1.0
2017-12-15,2017-12-18,250.0,SHEPHERD HARRIS & CO L,ENFIELD,250.0,GBP,1.0
2017-12-20,2017-12-22,216.0,I.D MANAGEMENT SYSTEMS,CARDIFF,216.0,GBP,1.0
2017-12-20,2017-12-22,216.0,WWW.IDMANAGEMENT.COM,INTERNET,216.0,GBP,1.0
2017-12-27,2017-12-28,17.99,123 REG R/T,08712309525,17.99,GBP,1.0
2017-12-22,2017-12-26,74.9,IZGARA,LONDON,74.9,GBP,1.0
2017-12-22,2017-12-26,20.0,GIFFGAFF,WWW.GIFFGAFF,20.0,GBP,1.0
2017-12-12,2017-12-13,16.02,AMAZON UK MARKETPLACE,800-279-6620,16.02,GBP,1.0
2017-12-13,2017-12-14,110.0,AMAZON UK MARKETPLACE,800-279-6620,110.0,GBP,1.0
2017-06-12,2017-07-12,40.0,LBBARNET PAYENET,LONDON,40.0,GBP,1.0
2018-01-17,2018-01-18,96.53,CAMPAIGNMONITOR,SYDNEY,129.0,USD,1.34
2018-01-21,2018-01-23,36.39,CAMPAIGNMONITOR,SYDNEY,49.0,USD,1.35
2018-01-30,2018-01-31,524.4,FONTSMITH FONTS,4402074909380,524.4,GBP,1.0
2018-01-31,2018-01-02,91.2,WWW.PRCA.ORG.UK,INTERNET,91.2,GBP,1.0
2018-01-31,2018-01-02,160.0,FACEBK B85CFDJP32,FB.ME/ADS,160.0,GBP,1.0
2018-01-02,2018-02-02,177.0,ADOBE  CREATIVE CLOUD,800-028-9094,177.0,GBP,1.0
2018-01-16,2018-01-17,9.0,ROBIN NEWS,LONDON  N12,9.0,GBP,1.0
2018-01-17,2018-01-18,69.69,ARGOS LTD,NORTH FINCHLE,69.69,GBP,1.0
2018-01-22,2018-01-23,49.06,ARGOS LTD,NORTH FINCHLE,49.06,GBP,1.0
2018-01-22,2018-01-23,13.99,ARGOS LTD,NORTH FINCHLE,13.99,GBP,1.0
2018-01-24,2018-01-25,48.96,ARGOS LTD,NORTH FINCHLE,48.96,GBP,1.0
2018-09-01,2018-10-01,5.0,GIFFGAFF,WWW.GIFFGAFF,5.0,GBP,1.0
2018-01-28,2018-01-29,5.0,GIFFGAFF,WWW.GIFFGAFF,5.0,GBP,1.0
2018-09-01,2018-10-01,50.0,WWW.CHARITYCHECKOUT RT,01438534060,50.0,GBP,1.0
2018-09-01,2018-11-01,11.5,TFL ROAD CHARGE,0343 222 2222,11.5,GBP,1.0
2018-01-19,2018-01-23,11.5,TFL ROAD CHARGE,0343 222 2222,11.5,GBP,1.0
2018-01-23,2018-01-25,11.5,TFL ROAD CHARGE,0343 222 2222,11.5,GBP,1.0
2018-01-27,2018-01-29,37.0,JOHN LEWIS,WELWYN GARDEN,37.0,GBP,1.0
2018-01-23,2018-01-24,438.94,WWW.ARGOS.CO.UK,INTERNET,438.94,GBP,1.0
2018-01-24,2018-01-26,41.35,WWW.CORAM.ORG.UK,INTERNET,41.35,GBP,1.0
2018-01-30,2018-01-31,870.12,LBBRENT HOTLINE PAYMEN,LBBRENT HOTLI,870.12,GBP,1.0
2018-01-31,2018-01-02,169.99,WWW.ARGOS.CO.UK,INTERNET,169.99,GBP,1.0
2018-01-23,2018-01-24,33.99,WWW.ARGOS.CO.UK,INTERNET,33.99,GBP,1.0
2018-01-23,2018-01-25,159.98,WWW.ARGOS.CO.UK,INTERNET,159.98,GBP,1.0
2018-03-01,2018-04-01,31.92,ASDA SUPERSTORE,WATFORD,31.92,GBP,1.0
2018-08-01,2018-09-01,19.2,AMAZON UK MARKETPLACE,800-279-6620,19.2,GBP,1.0
2018-08-01,2018-09-01,152.92,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,152.92,GBP,1.0
2018-09-01,2018-10-01,99.95,AMAZON UK MARKETPLACE,800-279-6620,99.95,GBP,1.0
2018-09-01,2018-10-01,56.1,SAINSBURYS TO YOU 0637,HENDON,56.1,GBP,1.0
2018-09-01,2018-10-01,15.99,AMAZON UK MARKETPLACE,800-279-6620,15.99,GBP,1.0
2018-01-13,2018-01-15,140.9,IKEA LIMITED,WEMBLEY,140.9,GBP,1.0
2018-01-14,2018-01-15,25.52,TESCO STORE 2296,COLNEY HATCH,25.52,GBP,1.0
2018-01-16,2018-01-17,4.0,CO-OP GROUP FOOD,104201,4.0,GBP,1.0
2018-01-19,2018-01-22,36.86,HERTFORDSHRE COUNTY,HERTFORD,36.86,GBP,1.0
2018-01-19,2018-01-22,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-01-19,2018-01-22,83.28,BT PAY BY PHONE,DURHAM,83.28,GBP,1.0
2018-01-21,2018-01-22,21.0,ALDI 18 776,KINGSBURY,21.0,GBP,1.0
2018-01-22,2018-01-23,8.99,AMAZON UK MARKETPLACE,800-279-6620,8.99,GBP,1.0
2018-01-22,2018-01-23,2.8,WAITROSE 119,BRENT CROSS,2.8,GBP,1.0
2018-01-24,2018-01-25,-15.99,AMZ IDEAL 365 LTD,084-54502211,-15.99,GBP,1.0
2018-01-24,2018-01-25,2.6,SAINSBURYS 0637,HENDON,2.6,GBP,1.0
2018-01-25,2018-01-26,9.4,MILK@MORE ONLINE,INTERNET,9.4,GBP,1.0
2018-01-26,2018-01-29,14.4,VIRTUAL COLLEGE LIMITE,ILKLEY,14.4,GBP,1.0
2018-01-28,2018-01-29,20.16,TESCO STORE 2131,BRENT CROSS,20.16,GBP,1.0
2018-01-31,2018-01-02,144.43,GLS EDUCATIONAL SU,0161 3672000,144.43,GBP,1.0
2018-01-31,2018-01-02,41.94,AMAZON UK MARKETPLACE,800-279-6620,41.94,GBP,1.0
2018-01-31,2018-01-02,1.25,SAINSBURYS SACAT 0637,HENDON,1.25,GBP,1.0
2018-01-31,2018-01-02,23.5,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,23.5,GBP,1.0
2018-01-29,2018-01-30,43.99,GLS EDUCATIONAL,0161 3672051,43.99,GBP,1.0
2018-09-01,2018-10-01,140.4,WWW.EQUIP4WORK.CO.UK,INTERNET,140.4,GBP,1.0
2018-01-26,2018-01-29,137.48,WWW.AFFINITYFORBUS,0345 357 2424,137.48,GBP,1.0
2018-01-18,2018-01-19,8.9,TEXCARE DRY CLEANERS L,LONDON,8.9,GBP,1.0
2018-01-30,2018-01-31,6.14,BROTHER & SONS LIMITED,LONDON,6.14,GBP,1.0
2018-03-01,2018-04-01,20.0,B & Q 1067,LONDON,20.0,GBP,1.0
2018-08-01,2018-09-01,73.0,BUILDER DEPOT - NEW SO,LONDON  N11,73.0,GBP,1.0
2018-09-01,2018-10-01,253.2,BUILDER DEPOT - NEW SO,LONDON  N11,253.2,GBP,1.0
2018-09-01,2018-10-01,135.6,BUILDER DEPOT - NEW SO,LONDON  N11,135.6,GBP,1.0
2018-10-01,2018-11-01,7.87,BUILDER DEPOT - NEW SO,LONDON  N11,7.87,GBP,1.0
2018-01-14,2018-01-15,39.45,WICKES,LONDON,39.45,GBP,1.0
2018-01-16,2018-01-17,59.49,HOMEBASE LTD  588,LONDON  N12,59.49,GBP,1.0
2018-01-18,2018-01-19,60.0,B & Q 1067,LONDON,60.0,GBP,1.0
2018-01-27,2018-01-29,28.93,SAINSBURYS 0637,HENDON,28.93,GBP,1.0
2018-01-27,2018-01-29,33.17,WICKES,LONDON,33.17,GBP,1.0
2018-01-28,2018-01-29,109.0,WICKES BUILDING,WATFORD,109.0,GBP,1.0
2018-01-19,2018-01-22,10.0,TFL OYST PHOTOCARD,0343 222 1234,10.0,GBP,1.0
2018-01-21,2018-01-22,15.8,MORRISONS STORES,LONDON  313,15.8,GBP,1.0
2018-09-01,2018-11-01,173.8,VIRGIN TRAINS,LONDON,173.8,GBP,1.0
2018-01-18,2018-01-22,120.48,WATERSIDE PREMIER TRAV,WARRINGTON,120.48,GBP,1.0
2018-01-18,2018-01-22,120.48,WATERSIDE PREMIER TRAV,WARRINGTON,120.48,GBP,1.0
2018-11-01,2018-12-01,-95.0,JD SPORTS INTERNET,0844 264 1000,-95.0,GBP,1.0
2018-01-16,2018-01-17,14.85,BRAGGS,N. FINCHLEY,14.85,GBP,1.0
2018-01-16,2018-01-18,14.8,PRIMARK STORES LTD,WOOD GRN N22,14.8,GBP,1.0
2018-01-17,2018-01-18,3.47,MCDONALDS,EDGWARE,3.47,GBP,1.0
2018-01-18,2018-01-19,7.18,CO-OP GROUP FOOD,104320,7.18,GBP,1.0
2018-10-01,2018-11-01,4.99,MIDDLESEX UNIVERSITY H,HENDON,4.99,GBP,1.0
2018-10-01,2018-11-01,85.0,BRITISH HEART,FINCHLEY,85.0,GBP,1.0
2018-01-15,2018-01-16,20.0,DVLA DRIVER ONLINE,SWANSEA,20.0,GBP,1.0
2018-01-16,2018-01-17,120.93,ARGOS RETAIL GROUP,INTERNET,120.93,GBP,1.0
2018-01-16,2018-01-17,60.54,ARGOS RETAIL GROUP,INTERNET,60.54,GBP,1.0
2018-01-17,2018-01-18,44.47,ARGOS RETAIL GROUP,INTERNET,44.47,GBP,1.0
2018-01-17,2018-01-18,44.45,ARGOS RETAIL GROUP,INTERNET,44.45,GBP,1.0
2018-01-22,2018-01-23,104.74,SQ  COMPARE THE MAN AN,LONDON,104.74,GBP,1.0
2018-01-22,2018-01-23,41.5,TESCO STORE 2296,COLNEY HATCH,41.5,GBP,1.0
2018-01-23,2018-01-24,279.0,TESCO DIRECT,CHESHUNT,279.0,GBP,1.0
2018-01-23,2018-01-24,439.0,IKEA ONLINE,SHOP ONLINE,439.0,GBP,1.0
2018-01-23,2018-01-24,209.0,AO RETAIL LIMITED,.,209.0,GBP,1.0
2018-01-24,2018-01-25,13.8,TSGN,HATFIELD,13.8,GBP,1.0
2018-01-31,2018-01-02,292.03,CARPETRIGHT,WHETSTONE,292.03,GBP,1.0
2018-01-02,2018-02-02,-115.0,IKEA LIMITED,EDMONTON,-115.0,GBP,1.0
2018-08-01,2018-09-01,240.0,THE EMERGENCY PLAN,0845 6009587,240.0,GBP,1.0
2018-05-01,2018-08-01,17.98,SMYTHS TOYS UK LTD,PEGASUS WAY L,17.98,GBP,1.0
2018-09-01,2018-10-01,4.5,ASDA SUPERSTORE,S'GATE CIRCUS,4.5,GBP,1.0
2018-01-14,2018-01-15,100.0,MOBIS MOBILE,LONDON HA8 0L,100.0,GBP,1.0
2018-01-16,2018-01-19,21.59,POST OFFICE SHOP,03448261399,21.59,GBP,1.0
2018-01-22,2018-01-23,14.37,WWW.NISBETS.COM,0845 1110281,14.37,GBP,1.0
2018-01-26,2018-01-29,33.38,AMAZON UK MARKETPLACE,800-279-6620,33.38,GBP,1.0
2018-01-27,2018-01-29,9.0,POUNDLAND LTD,WILLENHALL,9.0,GBP,1.0
2018-01-27,2018-01-29,9.05,THE WORKS,BARNET,9.05,GBP,1.0
